code_muni,municipio,dom_rede_esgoto,dom_total,code_state,abbrev_state
2803203,Itaporanga d'Ajuda - SE,2314,12179,28,SE
2803302,Japaratuba - SE,574,5679,28,SE
2803401,Japoatã - SE,600,4575,28,SE
2803500,Lagarto - SE,8598,36747,28,SE
2803609,Laranjeiras - SE,3771,7833,28,SE
2803708,Macambira - SE,745,2486,28,SE
2803807,Malhada dos Bois - SE,163,1197,28,SE
2803906,Malhador - SE,790,4176,28,SE
2804003,Maruim - SE,2961,5251,28,SE
2804102,Moita Bonita - SE,1914,4204,28,SE
2804201,Monte Alegre de Sergipe - SE,2201,4814,28,SE
2804300,Muribeca - SE,119,2775,28,SE
2804409,Neópolis - SE,1016,5729,28,SE
2804458,Nossa Senhora Aparecida - SE,1497,3376,28,SE
2804508,Nossa Senhora da Glória - SE,8020,14291,28,SE
2804607,Nossa Senhora das Dores - SE,1541,9129,28,SE
2804706,Nossa Senhora de Lourdes - SE,412,2244,28,SE
2804805,Nossa Senhora do Socorro - SE,35889,67033,28,SE
2804904,Pacatuba - SE,117,4190,28,SE
2805000,Pedra Mole - SE,171,957,28,SE
2805109,Pedrinhas - SE,104,2682,28,SE
2805208,Pinhão - SE,510,2028,28,SE
2805307,Pirambu - SE,470,2629,28,SE
2805406,Poço Redondo - SE,3178,10755,28,SE
2805505,Poço Verde - SE,4216,8211,28,SE
2805604,Porto da Folha - SE,3544,9167,28,SE
2805703,Propriá - SE,6576,9183,28,SE
2805802,Riachão do Dantas - SE,989,6273,28,SE
2805901,Riachuelo - SE,1949,2815,28,SE
2806008,Ribeirópolis - SE,4274,6528,28,SE
2806107,Rosário do Catete - SE,1455,3148,28,SE
2806206,Salgado - SE,490,7332,28,SE
2806305,Santa Luzia do Itanhy - SE,634,4513,28,SE
2806404,Santana do São Francisco - SE,87,2366,28,SE
2806503,Santa Rosa de Lima - SE,267,1365,28,SE
2806602,Santo Amaro das Brotas - SE,160,3791,28,SE
2806701,São Cristóvão - SE,13785,33252,28,SE
2806800,São Domingos - SE,489,3851,28,SE
2806909,São Francisco - SE,112,1142,28,SE
2807006,São Miguel do Aleixo - SE,539,1281,28,SE
2807105,Simão Dias - SE,6922,15526,28,SE
2807204,Siriri - SE,512,2708,28,SE
2807303,Telha - SE,302,1117,28,SE
2807402,Tobias Barreto - SE,13918,18570,28,SE
2807501,Tomar do Geru - SE,1006,4364,28,SE
2807600,Umbaúba - SE,246,8285,28,SE
2900108,Abaíra - BA,653,2722,29,BA
2900207,Abaré - BA,2856,5545,29,BA
2900306,Acajutiba - BA,8,4768,29,BA
2900355,Adustina - BA,2125,5207,29,BA
2900405,Água Fria - BA,182,5448,29,BA
2900504,Érico Cardoso - BA,11,3107,29,BA
2900603,Aiquara - BA,874,1506,29,BA
2900702,Alagoinhas - BA,34045,55585,29,BA
2900801,Alcobaça - BA,2201,8511,29,BA
2900900,Almadina - BA,1643,2050,29,BA
2901007,Amargosa - BA,3780,13442,29,BA
2901106,Amélia Rodrigues - BA,263,8600,29,BA
2901155,América Dourada - BA,20,5148,29,BA
2901205,Anagé - BA,942,8875,29,BA
2901304,Andaraí - BA,670,4455,29,BA
2901353,Andorinha - BA,2170,5961,29,BA
2901403,Angical - BA,20,4546,29,BA
2901502,Anguera - BA,754,3150,29,BA
2901601,Antas - BA,2626,4484,29,BA
2901700,Antônio Cardoso - BA,368,3438,29,BA
2901809,Antônio Gonçalves - BA,236,3548,29,BA
2901908,Aporá - BA,38,5647,29,BA
2901957,Apuarema - BA,1061,2489,29,BA
2902005,Aracatu - BA,56,4607,29,BA
2902054,Araçás - BA,256,4117,29,BA
2902104,Araci - BA,5689,16939,29,BA
2902203,Aramari - BA,330,3492,29,BA
2902252,Arataca - BA,978,3471,29,BA
2902302,Aratuípe - BA,877,3114,29,BA
2902401,Aurelino Leal - BA,2151,3950,29,BA
2902500,Baianópolis - BA,5,4416,29,BA
2902609,Baixa Grande - BA,2216,6490,29,BA
2902658,Banzaê - BA,100,3935,29,BA
2902708,Barra - BA,4602,15476,29,BA
2902807,Barra da Estiva - BA,4147,8633,29,BA
2902906,Barra do Choça - BA,2513,12260,29,BA
2903003,Barra do Mendes - BA,11,5044,29,BA
2903102,Barra do Rocha - BA,1124,2141,29,BA
2903201,Barreiras - BA,40016,54356,29,BA
2903235,Barro Alto - BA,46,4748,29,BA
2903276,Barrocas - BA,1498,5209,29,BA
2903300,Barro Preto - BA,1636,2242,29,BA
2903409,Belmonte - BA,3740,7259,29,BA
2903508,Belo Campo - BA,56,6361,29,BA
2903607,Biritinga - BA,1090,5358,29,BA
2903706,Boa Nova - BA,1488,4728,29,BA
2903805,Boa Vista do Tupim - BA,277,5925,29,BA
2903904,Bom Jesus da Lapa - BA,9541,20927,29,BA
2903953,Bom Jesus da Serra - BA,5,3170,29,BA
2904001,Boninal - BA,42,4339,29,BA
2904050,Bonito - BA,16,5413,29,BA
2904100,Boquira - BA,254,6448,29,BA
2904209,Botuporã - BA,1146,3637,29,BA
2904308,Brejões - BA,1377,4728,29,BA
2904407,Brejolândia - BA,6,3190,29,BA
2904506,Brotas de Macaúbas - BA,831,4252,29,BA
2904605,Brumado - BA,14965,24535,29,BA
2904704,Buerarema - BA,4063,5719,29,BA
2904753,Buritirama - BA,389,5900,29,BA
2904803,Caatiba - BA,1506,2175,29,BA
2904852,Cabaceiras do Paraguaçu - BA,339,5197,29,BA
2904902,Cachoeira - BA,5500,10718,29,BA
2905008,Caculé - BA,1147,7827,29,BA
2905107,Caém - BA,493,3564,29,BA
2905156,Caetanos - BA,432,3672,29,BA
2905206,Caetité - BA,6012,17668,29,BA
2905305,Cafarnaum - BA,156,5814,29,BA
2905404,Cairu - BA,2086,6534,29,BA
2905503,Caldeirão Grande - BA,625,4290,29,BA
2905602,Camacan - BA,5772,8288,29,BA
2905701,Camaçari - BA,72157,109948,29,BA
2905800,Camamu - BA,3258,10433,29,BA
2905909,Campo Alegre de Lourdes - BA,44,10093,29,BA
2906006,Campo Formoso - BA,3141,24287,29,BA
2906105,Canápolis - BA,925,3307,29,BA
2906204,Canarana - BA,125,8304,29,BA
2906303,Canavieiras - BA,5695,11903,29,BA
2906402,Candeal - BA,8,2774,29,BA
2906501,Candeias - BA,18728,26441,29,BA
2906600,Candiba - BA,32,4479,29,BA
2906709,Cândido Sales - BA,654,8890,29,BA
2906808,Cansanção - BA,3935,12743,29,BA
2906824,Canudos - BA,1355,5446,29,BA
2906857,Capela do Alto Alegre - BA,1688,4309,29,BA
2906873,Capim Grosso - BA,1406,12296,29,BA
2906899,Caraíbas - BA,234,3450,29,BA
2906907,Caravelas - BA,2046,7218,29,BA
2907004,Cardeal da Silva - BA,108,2825,29,BA
2907103,Carinhanha - BA,2981,9304,29,BA
2907202,Casa Nova - BA,8262,23409,29,BA
2907301,Castro Alves - BA,5138,8706,29,BA
2907400,Catolândia - BA,22,1123,29,BA
2907509,Catu - BA,13106,18304,29,BA
2907558,Caturama - BA,649,3015,29,BA
2907608,Central - BA,38,5726,29,BA
2907707,Chorrochó - BA,1019,3214,29,BA
2907806,Cícero Dantas - BA,6037,11672,29,BA
2907905,Cipó - BA,83,5711,29,BA
2908002,Coaraci - BA,5657,6661,29,BA
2908101,Cocos - BA,59,6295,29,BA
2908200,Conceição da Feira - BA,474,6923,29,BA
2908309,Conceição do Almeida - BA,612,5744,29,BA
2908408,Conceição do Coité - BA,7760,24342,29,BA
2908507,Conceição do Jacuípe - BA,608,12812,29,BA
2908606,Conde - BA,1099,7680,29,BA
2908705,Condeúba - BA,269,5875,29,BA
2908804,Contendas do Sincorá - BA,11,1518,29,BA
2908903,Coração de Maria - BA,223,8932,29,BA
2909000,Cordeiros - BA,9,2639,29,BA
2909109,Coribe - BA,26,4986,29,BA
2909208,Coronel João Sá - BA,2093,6026,29,BA
2909307,Correntina - BA,630,11278,29,BA
2909406,Cotegipe - BA,12,4411,29,BA
2909505,Cravolândia - BA,989,1619,29,BA
2909604,Crisópolis - BA,113,7269,29,BA
2909703,Cristópolis - BA,16,4675,29,BA
2909802,Cruz das Almas - BA,11673,21726,29,BA
2909901,Curaçá - BA,3969,11240,29,BA
2910008,Dário Meira - BA,1977,3793,29,BA
2910057,Dias d'Ávila - BA,14291,25852,29,BA
2910107,Dom Basílio - BA,40,3782,29,BA
2910206,Dom Macedo Costa - BA,114,1639,29,BA
2910305,Elísio Medrado - BA,14,2982,29,BA
2910404,Encruzilhada - BA,2974,6763,29,BA
2910503,Entre Rios - BA,1133,13675,29,BA
2910602,Esplanada - BA,94,10824,29,BA
2910701,Euclides da Cunha - BA,4022,21720,29,BA
2910727,Eunápolis - BA,11788,41385,29,BA
2910750,Fátima - BA,2896,6801,29,BA
2910776,Feira da Mata - BA,2,1976,29,BA
2910800,Feira de Santana - BA,137016,221592,29,BA
2910859,Filadélfia - BA,1176,6075,29,BA
2910909,Firmino Alves - BA,1480,1800,29,BA
2911006,Floresta Azul - BA,2663,3862,29,BA
2911105,Formosa do Rio Preto - BA,87,8150,29,BA
2911204,Gandu - BA,7777,11898,29,BA
2911253,Gavião - BA,74,1660,29,BA
2911303,Gentio do Ouro - BA,583,3651,29,BA
2911402,Glória - BA,1231,5408,29,BA
2911501,Gongogi - BA,1387,1986,29,BA
2911600,Governador Mangabeira - BA,60,7000,29,BA
2911659,Guajeru - BA,7,2770,29,BA
2911709,Guanambi - BA,18031,30379,29,BA
2911808,Guaratinga - BA,3741,7244,29,BA
2911857,Heliópolis - BA,429,4479,29,BA
2911907,Iaçu - BA,3056,9006,29,BA
2912004,Ibiassucê - BA,17,3531,29,BA
2912103,Ibicaraí - BA,5667,8317,29,BA
2912202,Ibicoara - BA,1241,6808,29,BA
2912301,Ibicuí - BA,3623,5314,29,BA
2912400,Ibipeba - BA,56,5819,29,BA
2912509,Ibipitanga - BA,38,4755,29,BA
2912608,Ibiquera - BA,59,1286,29,BA
2912707,Ibirapitanga - BA,3841,8359,29,BA
2912806,Ibirapuã - BA,1618,3219,29,BA
2912905,Ibirataia - BA,4710,6913,29,BA
2913002,Ibitiara - BA,422,5086,29,BA
2913101,Ibititá - BA,113,6003,29,BA
2913200,Ibotirama - BA,5423,9147,29,BA
2913309,Ichu - BA,90,2173,29,BA
2913408,Igaporã - BA,2160,4886,29,BA
2913457,Igrapiúna - BA,863,4484,29,BA
2913507,Iguaí - BA,4770,7951,29,BA
2913606,Ilhéus - BA,42307,66586,29,BA
2913705,Inhambupe - BA,4235,12152,29,BA
2913804,Ipecaetá - BA,102,4102,29,BA
2913903,Ipiaú - BA,11582,14843,29,BA
2914000,Ipirá - BA,11184,21217,29,BA
2914109,Ipupiara - BA,1539,3551,29,BA
2914208,Irajuba - BA,17,2191,29,BA
2914307,Iramaia - BA,158,3684,29,BA
2914406,Iraquara - BA,200,8146,29,BA
2914505,Irará - BA,90,9942,29,BA
2914604,Irecê - BA,6815,25983,29,BA
2914653,Itabela - BA,442,9620,29,BA
2914703,Itaberaba - BA,16112,23503,29,BA
2914802,Itabuna - BA,59065,71961,29,BA
2914901,Itacaré - BA,4683,9880,29,BA
2915007,Itaeté - BA,990,4536,29,BA
2915106,Itagi - BA,2753,4652,29,BA
2915205,Itagibá - BA,3595,5441,29,BA
2915304,Itagimirim - BA,1796,2345,29,BA
2915353,Itaguaçu da Bahia - BA,114,4088,29,BA
2915403,Itaju do Colônia - BA,1612,2106,29,BA
2915502,Itajuípe - BA,4567,6999,29,BA
2915601,Itamaraju - BA,16246,21747,29,BA
2915700,Itamari - BA,933,2555,29,BA
2915809,Itambé - BA,6315,8090,29,BA
2915908,Itanagra - BA,82,2069,29,BA
2916005,Itanhém - BA,4663,6806,29,BA
2916104,Itaparica - BA,3680,7389,29,BA
2916203,Itapé - BA,2465,3715,29,BA
2916302,Itapebi - BA,46,3310,29,BA
2916401,Itapetinga - BA,22501,24058,29,BA
2916500,Itapicuru - BA,2364,11341,29,BA
2916609,Itapitanga - BA,2332,3028,29,BA
2916708,Itaquara - BA,1461,2775,29,BA
2916807,Itarantim - BA,4953,6280,29,BA
2916856,Itatim - BA,76,5542,29,BA
2916906,Itiruçu - BA,1565,3973,29,BA
2917003,Itiúba - BA,2836,12063,29,BA
2917102,Itororó - BA,5330,6210,29,BA
2917201,Ituaçu - BA,413,6191,29,BA
2917300,Ituberá - BA,3564,8039,29,BA
2917334,Iuiu - BA,1524,3501,29,BA
2917359,Jaborandi - BA,969,3257,29,BA
2917409,Jacaraci - BA,747,4565,29,BA
2917508,Jacobina - BA,17818,30907,29,BA
2917607,Jaguaquara - BA,6957,15915,29,BA
2917706,Jaguarari - BA,6840,11861,29,BA
2917805,Jaguaripe - BA,359,6380,29,BA
2917904,Jandaíra - BA,27,3099,29,BA
2918001,Jequié - BA,48001,57855,29,BA
2918100,Jeremoabo - BA,4251,13560,29,BA
2918209,Jiquiriçá - BA,1515,4812,29,BA
2918308,Jitaúna - BA,2479,5121,29,BA
2918357,João Dourado - BA,77,8250,29,BA
2918407,Juazeiro - BA,60917,78819,29,BA
2918456,Jucuruçu - BA,1226,3499,29,BA
2918506,Jussara - BA,46,5560,29,BA
2918555,Jussari - BA,1375,2080,29,BA
2918605,Jussiape - BA,435,2533,29,BA
2918704,Lafaiete Coutinho - BA,812,1603,29,BA
2918753,Lagoa Real - BA,10,4373,29,BA
2918803,Laje - BA,1609,7523,29,BA
2918902,Lajedão - BA,367,1486,29,BA
2919009,Lajedinho - BA,372,1276,29,BA
2919058,Lajedo do Tabocal - BA,14,2730,29,BA
2919108,Lamarão - BA,515,3131,29,BA
2919157,Lapão - BA,1128,8725,29,BA
2919207,Lauro de Freitas - BA,50063,75302,29,BA
2919306,Lençóis - BA,1812,3919,29,BA
2919405,Licínio de Almeida - BA,40,4014,29,BA
2919504,Livramento de Nossa Senhora - BA,4390,14710,29,BA
2919553,Luís Eduardo Magalhães - BA,22279,36342,29,BA
2919603,Macajuba - BA,1503,3881,29,BA
2919702,Macarani - BA,5673,7239,29,BA
2919801,Macaúbas - BA,3740,14083,29,BA
2919900,Macururé - BA,855,2436,29,BA
2919926,Madre de Deus - BA,6093,6773,29,BA
2919959,Maetinga - BA,935,2439,29,BA
2920007,Maiquinique - BA,2308,3173,29,BA
2920106,Mairi - BA,2997,6377,29,BA
2920205,Malhada - BA,29,4811,29,BA
2920304,Malhada de Pedras - BA,356,2989,29,BA
2920403,Manoel Vitorino - BA,18,4825,29,BA
2920452,Mansidão - BA,11,3572,29,BA
2920502,Maracás - BA,202,9980,29,BA
2920601,Maragogipe - BA,5509,12953,29,BA
2920700,Maraú - BA,665,8580,29,BA
2920809,Marcionílio Souza - BA,6,3243,29,BA
2920908,Mascote - BA,2683,4797,29,BA
2921005,Mata de São João - BA,7178,15325,29,BA
2921054,Matina - BA,6,3230,29,BA
2921104,Medeiros Neto - BA,4110,8470,29,BA
2921203,Miguel Calmon - BA,3991,9294,29,BA
2921302,Milagres - BA,116,3986,29,BA
2921401,Mirangaba - BA,1012,5576,29,BA
2921450,Mirante - BA,494,3448,29,BA
2921500,Monte Santo - BA,554,16912,29,BA
2921609,Morpará - BA,40,2766,29,BA
2921708,Morro do Chapéu - BA,4647,11882,29,BA
2921807,Mortugaba - BA,157,3841,29,BA
2921906,Mucugê - BA,1440,4226,29,BA
2922003,Mucuri - BA,4577,13376,29,BA
2922052,Mulungu do Morro - BA,26,4502,29,BA
2922102,Mundo Novo - BA,1439,6437,29,BA
2922201,Muniz Ferreira - BA,723,2771,29,BA
2922250,Muquém do São Francisco - BA,313,3368,29,BA
2922300,Muritiba - BA,4288,9991,29,BA
2922409,Mutuípe - BA,3495,7460,29,BA
2922508,Nazaré - BA,5300,9972,29,BA
2922607,Nilo Peçanha - BA,909,4292,29,BA
2922656,Nordestina - BA,68,5719,29,BA
2922706,Nova Canaã - BA,2394,4995,29,BA
2922730,Nova Fátima - BA,2115,3052,29,BA
2922755,Nova Ibiá - BA,960,2401,29,BA
2922805,Nova Itarana - BA,60,2660,29,BA
2922854,Nova Redenção - BA,60,2646,29,BA
2922904,Nova Soure - BA,127,8691,29,BA
2923001,Nova Viçosa - BA,2479,13677,29,BA
2923035,Novo Horizonte - BA,4,3796,29,BA
2923050,Novo Triunfo - BA,2039,3262,29,BA
2923100,Olindina - BA,3469,8327,29,BA
2923209,Oliveira dos Brejinhos - BA,436,7530,29,BA
2923308,Ouriçangas - BA,304,2783,29,BA
2923357,Ourolândia - BA,867,6100,29,BA
2923407,Palmas de Monte Alto - BA,46,6773,29,BA
2923506,Palmeiras - BA,1077,3592,29,BA
2923605,Paramirim - BA,1857,6762,29,BA
2923704,Paratinga - BA,41,9008,29,BA
2923803,Paripiranga - BA,2068,9664,29,BA
2923902,Pau Brasil - BA,2107,3294,29,BA
2924009,Paulo Afonso - BA,31599,38770,29,BA
2924058,Pé de Serra - BA,626,4878,29,BA
2924108,Pedrão - BA,98,2107,29,BA
2924207,Pedro Alexandre - BA,349,4717,29,BA
2924306,Piatã - BA,116,6544,29,BA
2924405,Pilão Arcado - BA,2035,10728,29,BA
2924504,Pindaí - BA,17,5018,29,BA
2924603,Pindobaçu - BA,2347,6759,29,BA
2924652,Pintadas - BA,1705,3566,29,BA
2924678,Piraí do Norte - BA,953,3218,29,BA
2924702,Piripá - BA,139,3254,29,BA
2924801,Piritiba - BA,2338,6579,29,BA
2924900,Planaltino - BA,19,2922,29,BA
2925006,Planalto - BA,34,8313,29,BA
2925105,Poções - BA,11312,16865,29,BA
2925204,Pojuca - BA,9335,11843,29,BA
2925253,Ponto Novo - BA,179,6302,29,BA
2925303,Porto Seguro - BA,34864,60234,29,BA
2925402,Potiraguá - BA,2528,3340,29,BA
2925501,Prado - BA,602,11470,29,BA
2925600,Presidente Dutra - BA,93,5401,29,BA
2925709,Presidente Jânio Quadros - BA,820,4429,29,BA
2925758,Presidente Tancredo Neves - BA,2603,9570,29,BA
2925808,Queimadas - BA,2981,9032,29,BA
2925907,Quijingue - BA,642,8778,29,BA
2925931,Quixabeira - BA,16,3610,29,BA
2925956,Rafael Jambeiro - BA,1152,6644,29,BA
2926004,Remanso - BA,7181,13337,29,BA
2926103,Retirolândia - BA,1359,4969,29,BA
2926202,Riachão das Neves - BA,44,7168,29,BA
2926301,Riachão do Jacuípe - BA,7256,12502,29,BA
2926400,Riacho de Santana - BA,44,10101,29,BA
2926509,Ribeira do Amparo - BA,183,4811,29,BA
2926608,Ribeira do Pombal - BA,3784,19303,29,BA
2926657,Ribeirão do Largo - BA,762,3308,29,BA
2926707,Rio de Contas - BA,1155,4556,29,BA
2926806,Rio do Antônio - BA,570,4604,29,BA
2926905,Rio do Pires - BA,38,3503,29,BA
2927002,Rio Real - BA,379,12639,29,BA
2927101,Rodelas - BA,2215,3199,29,BA
2927200,Ruy Barbosa - BA,6336,10131,29,BA
2927309,Salinas da Margarida - BA,271,5330,29,BA
2927408,Salvador - BA,903828,958575,29,BA
2927507,Santa Bárbara - BA,657,7281,29,BA
2927606,Santa Brígida - BA,1649,5246,29,BA
2927705,Santa Cruz Cabrália - BA,3761,10434,29,BA
2927804,Santa Cruz da Vitória - BA,1268,1692,29,BA
2927903,Santa Inês - BA,2774,3601,29,BA
2928000,Santaluz - BA,7128,13465,29,BA
2928059,Santa Luzia - BA,2285,4743,29,BA
2928109,Santa Maria da Vitória - BA,2497,13252,29,BA
2928208,Santana - BA,363,8397,29,BA
2928307,Santanópolis - BA,28,3033,29,BA
2928406,Santa Rita de Cássia - BA,1100,9133,29,BA
2928505,Santa Terezinha - BA,360,4013,29,BA
2928604,Santo Amaro - BA,11296,20671,29,BA
2928703,Santo Antônio de Jesus - BA,27439,38249,29,BA
2928802,Santo Estêvão - BA,3085,17409,29,BA
2928901,São Desidério - BA,103,10440,29,BA
2928950,São Domingos - BA,2405,3321,29,BA
2929008,São Félix - BA,2357,3930,29,BA
2929057,São Félix do Coribe - BA,76,5271,29,BA
2929107,São Felipe - BA,1115,7340,29,BA
2929206,São Francisco do Conde - BA,7580,14008,29,BA
2929255,São Gabriel - BA,104,6409,29,BA
2929305,São Gonçalo dos Campos - BA,1707,13404,29,BA
2929354,São José da Vitória - BA,1483,2061,29,BA
2929370,São José do Jacuípe - BA,1342,3816,29,BA
2929404,São Miguel das Matas - BA,699,3816,29,BA
2929503,São Sebastião do Passé - BA,8334,15128,29,BA
2929602,Sapeaçu - BA,198,6357,29,BA
2929701,Sátiro Dias - BA,1376,5669,29,BA
2929750,Saubara - BA,1352,4431,29,BA
2929800,Saúde - BA,1115,3957,29,BA
2929909,Seabra - BA,369,15891,29,BA
2930006,Sebastião Laranjeiras - BA,75,3183,29,BA
2930105,Senhor do Bonfim - BA,16375,26895,29,BA
2930154,Serra do Ramalho - BA,361,11309,29,BA
2930204,Sento Sé - BA,4265,11702,29,BA
2930303,Serra Dourada - BA,56,5898,29,BA
2930402,Serra Preta - BA,1123,5831,29,BA
2930501,Serrinha - BA,16198,28893,29,BA
2930600,Serrolândia - BA,219,5200,29,BA
2930709,Simões Filho - BA,29630,42150,29,BA
2930758,Sítio do Mato - BA,1241,4006,29,BA
2930766,Sítio do Quinto - BA,1639,5121,29,BA
2930774,Sobradinho - BA,6933,8348,29,BA
2930808,Souto Soares - BA,31,5711,29,BA
2930907,Tabocas do Brejo Velho - BA,7,3919,29,BA
2931004,Tanhaçu - BA,1388,7310,29,BA
2931053,Tanque Novo - BA,160,5500,29,BA
2931103,Tanquinho - BA,1261,2595,29,BA
2931202,Taperoá - BA,1978,6308,29,BA
2931301,Tapiramutá - BA,69,5106,29,BA
2931350,Teixeira de Freitas - BA,39479,52472,29,BA
2931400,Teodoro Sampaio - BA,630,2608,29,BA
2931509,Teofilândia - BA,1476,7371,29,BA
2931608,Teolândia - BA,1171,4735,29,BA
2931707,Terra Nova - BA,2534,3790,29,BA
2931806,Tremedal - BA,568,5882,29,BA
2931905,Tucano - BA,8424,17387,29,BA
2932002,Uauá - BA,1033,8736,29,BA
2932101,Ubaíra - BA,2811,6851,29,BA
2932200,Ubaitaba - BA,4884,6493,29,BA
2932309,Ubatã - BA,3967,5862,29,BA
2932408,Uibaí - BA,54,4874,29,BA
2932457,Umburanas - BA,237,4485,29,BA
2932507,Una - BA,2429,6938,29,BA
2932606,Urandi - BA,530,5135,29,BA
2932705,Uruçuca - BA,4499,7856,29,BA
2932804,Utinga - BA,80,5926,29,BA
2932903,Valença - BA,19442,32290,29,BA
2933000,Valente - BA,4227,9062,29,BA
2933059,Várzea da Roça - BA,847,5031,29,BA
2933109,Várzea do Poço - BA,960,3220,29,BA
2933158,Várzea Nova - BA,2886,4860,29,BA
2933174,Varzedo - BA,1056,3622,29,BA
2933208,Vera Cruz - BA,4481,16549,29,BA
2933257,Vereda - BA,893,2253,29,BA
2933307,Vitória da Conquista - BA,101998,129081,29,BA
2933406,Wagner - BA,22,3280,29,BA
2933455,Wanderley - BA,129,4251,29,BA
2933505,Wenceslau Guimarães - BA,2359,8317,29,BA
2933604,Xique-Xique - BA,2268,13521,29,BA
3100104,Abadia dos Dourados - MG,1754,2579,31,MG
3100203,Abaeté - MG,7645,9026,31,MG
3100302,Abre Campo - MG,2613,4896,31,MG
3100401,Acaiaca - MG,629,1507,31,MG
3100500,Açucena - MG,1476,3285,31,MG
3100609,Água Boa - MG,1569,4467,31,MG
3100708,Água Comprida - MG,601,822,31,MG
3100807,Aguanil - MG,1187,1622,31,MG
3100906,Águas Formosas - MG,4929,6600,31,MG
3101003,Águas Vermelhas - MG,1655,4185,31,MG
3101102,Aimorés - MG,7514,9535,31,MG
3101201,Aiuruoca - MG,1004,2481,31,MG
3101300,Alagoa - MG,521,1024,31,MG
3101409,Albertina - MG,731,1035,31,MG
3101508,Além Paraíba - MG,8023,11692,31,MG
3101607,Alfenas - MG,27140,29127,31,MG
3101631,Alfredo Vasconcelos - MG,1703,2464,31,MG
3101706,Almenara - MG,11816,14479,31,MG
3101805,Alpercata - MG,2090,2755,31,MG
3101904,Alpinópolis - MG,5433,6594,31,MG
3102001,Alterosa - MG,3995,5280,31,MG
3102050,Alto Caparaó - MG,1461,2176,31,MG
3102100,Alto Rio Doce - MG,1776,3990,31,MG
3102209,Alvarenga - MG,663,1542,31,MG
3102308,Alvinópolis - MG,3903,5592,31,MG
3102407,Alvorada de Minas - MG,499,1366,31,MG
3102506,Amparo do Serra - MG,881,1574,31,MG
3102605,Andradas - MG,11731,15157,31,MG
3102704,Cachoeira de Pajeú - MG,1413,2928,31,MG
3102803,Andrelândia - MG,3667,4523,31,MG
3102852,Angelândia - MG,1520,2607,31,MG
3102902,Antônio Carlos - MG,2603,4073,31,MG
3103009,Antônio Dias - MG,1328,3210,31,MG
3103108,Antônio Prado de Minas - MG,440,599,31,MG
3103207,Araçaí - MG,560,826,31,MG
3103306,Aracitaba - MG,709,854,31,MG
3103405,Araçuaí - MG,6392,12188,31,MG
3103504,Araguari - MG,27084,44069,31,MG
3103603,Arantina - MG,985,1112,31,MG
3103702,Araponga - MG,1066,2862,31,MG
3103751,Araporã - MG,2697,2878,31,MG
3103801,Arapuá - MG,815,1045,31,MG
3103900,Araújos - MG,2790,3354,31,MG
3104007,Araxá - MG,38448,40329,31,MG
3104106,Arceburgo - MG,2955,3368,31,MG
3104205,Arcos - MG,14029,15057,31,MG
3104304,Areado - MG,4436,5102,31,MG
3104403,Argirita - MG,781,1012,31,MG
3104452,Aricanduva - MG,861,1676,31,MG
3104502,Arinos - MG,2822,6166,31,MG
3104601,Astolfo Dutra - MG,4421,5177,31,MG
3104700,Ataléia - MG,2457,4948,31,MG
3104809,Augusto de Lima - MG,132,1707,31,MG
3104908,Baependi - MG,5293,6787,31,MG
3105004,Baldim - MG,1615,2935,31,MG
3105103,Bambuí - MG,7830,9593,31,MG
3105202,Bandeira - MG,1102,1754,31,MG
3105301,Bandeira do Sul - MG,1922,2232,31,MG
3105400,Barão de Cocais - MG,9075,10617,31,MG
3105509,Barão do Monte Alto - MG,1503,1896,31,MG
3105608,Barbacena - MG,41140,46664,31,MG
3105707,Barra Longa - MG,711,2017,31,MG
3105905,Barroso - MG,6765,7290,31,MG
3106002,Bela Vista de Minas - MG,2777,3595,31,MG
3106101,Belmiro Braga - MG,480,1171,31,MG
3106200,Belo Horizonte - MG,864043,889584,31,MG
3106309,Belo Oriente - MG,6580,8096,31,MG
3106408,Belo Vale - MG,1292,3244,31,MG
3106507,Berilo - MG,1392,3569,31,MG
3106606,Bertópolis - MG,942,1499,31,MG
3106655,Berizal - MG,245,1392,31,MG
3106705,Betim - MG,133317,146858,31,MG
3106804,Bias Fortes - MG,322,1275,31,MG
3106903,Bicas - MG,4772,5463,31,MG
3107000,Biquinhas - MG,17,1027,31,MG
